date,拼音,部门,value
2019-01-01,Liaoning,工业废水,2832.636649937019
2019-01-01,Liaoning,农业废水,7.916666666666667
2019-02-01,Liaoning,生活废水,2546.4207892062327
2019-02-01,Liaoning,工业废水,2725.0103530574443
2019-02-01,Liaoning,农业废水,7.916666666666667
2019-03-01,Liaoning,生活废水,2546.4207892062327
2019-03-01,Liaoning,工业废水,2890.115061500761
2019-03-01,Liaoning,农业废水,7.916666666666667
2019-04-01,Liaoning,生活废水,2546.4207892062327
2019-04-01,Liaoning,工业废水,2614.542937100311
2019-04-01,Liaoning,农业废水,7.916666666666667
2019-05-01,Liaoning,生活废水,2546.4207892062327
2019-05-01,Liaoning,工业废水,2530.6783825755847
2019-05-01,Liaoning,农业废水,7.916666666666667
2019-06-01,Liaoning,生活废水,2546.4207892062327
2019-06-01,Liaoning,工业废水,2526.128688396294
2019-06-01,Liaoning,农业废水,7.916666666666667
2019-07-01,Liaoning,生活废水,2546.4207892062327
2019-07-01,Liaoning,工业废水,2523.5232800148574
2019-07-01,Liaoning,农业废水,7.916666666666667
2019-08-01,Liaoning,生活废水,2546.4207892062327
2019-08-01,Liaoning,工业废水,2518.678997861318
2019-08-01,Liaoning,农业废水,7.916666666666667
2019-09-01,Liaoning,生活废水,2546.4207892062327
2019-09-01,Liaoning,工业废水,2520.443308680844
2019-09-01,Liaoning,农业废水,7.916666666666667
2019-10-01,Liaoning,生活废水,2546.4207892062327
2019-10-01,Liaoning,工业废水,2534.6249776822256
2019-10-01,Liaoning,农业废水,7.916666666666667
2019-11-01,Liaoning,生活废水,2546.4207892062327
2019-11-01,Liaoning,工业废水,2582.1056547885646
2019-11-01,Liaoning,农业废水,7.916666666666667
2019-12-01,Liaoning,生活废水,2546.4207892062327
2019-12-01,Liaoning,工业废水,2727.0911314828577
2019-12-01,Liaoning,农业废水,7.916666666666667
2019-01-01,Ningxia,生活废水,360.6733400655055
2019-01-01,Ningxia,工业废水,387.070311579037
2019-01-01,Ningxia,农业废水,119.40000000000002
2019-02-01,Ningxia,生活废水,360.6733400655055
2019-02-01,Ningxia,工业废水,372.36353855602994
2019-02-01,Ningxia,农业废水,119.40000000000002
2019-03-01,Ningxia,生活废水,360.6733400655055
2019-03-01,Ningxia,工业废水,394.92454402128845
2019-03-01,Ningxia,农业废水,119.40000000000002
2019-04-01,Ningxia,生活废水,360.6733400655055
2019-04-01,Ningxia,工业废水,357.26853612611745
2019-04-01,Ningxia,农业废水,119.40000000000002
2019-05-01,Ningxia,生活废水,360.6733400655055
2019-05-01,Ningxia,工业废水,345.8087256166951
2019-05-01,Ningxia,农业废水,119.40000000000002
2019-06-01,Ningxia,生活废水,360.6733400655055
2019-06-01,Ningxia,工业废水,345.1870251442372
2019-06-01,Ningxia,农业废水,119.40000000000002
2019-07-01,Ningxia,生活废水,360.6733400655055
2019-07-01,Ningxia,工业废水,344.8310048145505
2019-07-01,Ningxia,农业废水,119.40000000000002
2019-08-01,Ningxia,生活废水,360.6733400655055
2019-08-01,Ningxia,工业废水,344.16904988200065
2019-08-01,Ningxia,农业废水,119.40000000000002
2019-09-01,Ningxia,生活废水,360.6733400655055
2019-09-01,Ningxia,工业废水,344.4101370467281
2019-09-01,Ningxia,农业废水,119.40000000000002
2019-10-01,Ningxia,生活废水,360.6733400655055
2019-10-01,Ningxia,工业废水,346.3480146206829
2019-10-01,Ningxia,农业废水,119.40000000000002
2019-11-01,Ningxia,生活废水,360.6733400655055
2019-11-01,Ningxia,工业废水,352.8360901322184
2019-11-01,Ningxia,农业废水,119.40000000000002
2019-12-01,Ningxia,生活废水,360.6733400655055
2019-12-01,Ningxia,工业废水,372.6478699592368
2019-12-01,Ningxia,农业废水,119.40000000000002
2019-01-01,Qinghai,生活废水,292.7165700623268
2019-01-01,Qinghai,工业废水,182.52901563559857
2019-01-01,Qinghai,农业废水,0.0
2019-02-01,Qinghai,生活废水,292.7165700623268
2019-02-01,Qinghai,工业废水,175.59380845808425
2019-02-01,Qinghai,农业废水,0.0
2019-03-01,Qinghai,生活废水,292.7165700623268
2019-03-01,Qinghai,工业废水,186.2328008998544
2019-03-01,Qinghai,农业废水,0.0
2019-04-01,Qinghai,生活废水,292.7165700623268
2019-04-01,Qinghai,工业废水,168.4755256755353
2019-04-01,Qinghai,农业废水,0.0
2019-05-01,Qinghai,生活废水,292.7165700623268
2019-05-01,Qinghai,工业废水,163.07147408831295
2019-05-01,Qinghai,农业废水,0.0
2019-06-01,Qinghai,生活废水,292.7165700623268
2019-06-01,Qinghai,工业废水,162.77830157710952
2019-06-01,Qinghai,农业废水,0.0
2019-07-01,Qinghai,生活废水,292.7165700623268
2019-07-01,Qinghai,工业废水,162.6104146625619
2019-07-01,Qinghai,农业废水,0.0
2019-08-01,Qinghai,生活废水,292.7165700623268
2019-08-01,Qinghai,工业废水,162.29825953565344
2019-08-01,Qinghai,农业废水,0.0
2019-09-01,Qinghai,生活废水,292.7165700623268
2019-09-01,Qinghai,工业废水,162.41194793164684
2019-09-01,Qinghai,农业废水,0.0
2019-10-01,Qinghai,生活废水,292.7165700623268
2019-10-01,Qinghai,工业废水,163.3257841919203
2019-10-01,Qinghai,农业废水,0.0
2019-11-01,Qinghai,生活废水,292.7165700623268
2019-11-01,Qinghai,工业废水,166.3853369425791
2019-11-01,Qinghai,农业废水,0.0
2019-12-01,Qinghai,生活废水,292.7165700623268
2019-12-01,Qinghai,工业废水,175.72788934620482
2019-12-01,Qinghai,农业废水,0.0
2019-01-01,Shaanxi,生活废水,2043.41207528296
2019-01-01,Shaanxi,工业废水,2636.2031219374044
2019-01-01,Shaanxi,农业废水,1.585416666666667
2019-02-01,Shaanxi,生活废水,2043.41207528296
2019-02-01,Shaanxi,工业废水,2536.040335495026
2019-02-01,Shaanxi,农业废水,1.585416666666667
2019-03-01,Shaanxi,生活废水,2043.41207528296
2019-03-01,Shaanxi,工业废水,2689.695604996151
2019-03-01,Shaanxi,农业废水,1.585416666666667
2019-04-01,Shaanxi,生活废水,2043.41207528296
2019-04-01,Shaanxi,工业废水,2433.2334517300264
2019-04-01,Shaanxi,农业废水,1.585416666666667
2019-05-01,Shaanxi,生活废水,2043.41207528296
2019-05-01,Shaanxi,工业废水,2355.184613216661
2019-05-01,Shaanxi,农业废水,1.585416666666667
2019-06-01,Shaanxi,生活废水,2043.41207528296
2019-06-01,Shaanxi,工业废水,2350.950424550221
2019-06-01,Shaanxi,农业废水,1.585416666666667
2019-07-01,Shaanxi,生活废水,2043.41207528296
2019-07-01,Shaanxi,工业废水,2348.525692204398
2019-07-01,Shaanxi,农业废水,1.585416666666667
2019-08-01,Shaanxi,生活废水,2043.41207528296
2019-08-01,Shaanxi,工业废水,2344.017344218083
2019-08-01,Shaanxi,农业废水,1.585416666666667
2019-09-01,Shaanxi,生活废水,2043.41207528296
2019-09-01,Shaanxi,工业废水,2345.659306200961
2019-09-01,Shaanxi,农业废水,1.585416666666667
2019-10-01,Shaanxi,生活废水,2043.41207528296
2019-10-01,Shaanxi,工业废水,2358.8575256395734
2019-10-01,Shaanxi,农业废水,1.585416666666667
2019-11-01,Shaanxi,生活废水,2043.41207528296
2019-11-01,Shaanxi,工业废水,2403.045582453078
2019-11-01,Shaanxi,农业废水,1.585416666666667
2019-12-01,Shaanxi,生活废水,2043.41207528296
2019-12-01,Shaanxi,工业废水,2537.9768191528424
2019-12-01,Shaanxi,农业废水,1.585416666666667
2019-01-01,Shandong,生活废水,5170.225438042672
2019-01-01,Shandong,工业废水,4818.817498932624
2019-01-01,Shandong,农业废水,3.74375
2019-02-01,Shandong,生活废水,5170.225438042672
2019-02-01,Shandong,工业废水,4635.726073225009
2019-02-01,Shandong,农业废水,3.74375
2019-03-01,Shandong,生活废水,5170.225438042672
2019-03-01,Shandong,工业废水,4916.598474639611
2019-03-01,Shandong,农业废水,3.74375
2019-04-01,Shandong,生活废水,5170.225438042672
2019-04-01,Shandong,工业废水,4447.801399904151
2019-04-01,Shandong,农业废水,3.74375
2019-05-01,Shandong,生活废水,5170.225438042672
2019-05-01,Shandong,工业废水,4305.132913674925
2019-05-01,Shandong,农业废水,3.74375
2019-06-01,Shandong,生活废水,5170.225438042672
2019-06-01,Shandong,工业废水,4297.393076683674
2019-06-01,Shandong,农业废水,3.74375
2019-07-01,Shandong,生活废水,5170.225438042672
2019-07-01,Shandong,工业废水,4292.960814783577
2019-07-01,Shandong,农业废水,3.74375
2019-08-01,Shandong,生活废水,5170.225438042672
2019-08-01,Shandong,工业废水,4284.719831383266
2019-08-01,Shandong,农业废水,3.74375
2019-09-01,Shandong,生活废水,5170.225438042672
2019-09-01,Shandong,工业废水,4287.721237105698
2019-09-01,Shandong,农业废水,3.74375
2019-10-01,Shandong,生活废水,5170.225438042672
2019-10-01,Shandong,工业废水,4311.846772143679
2019-10-01,Shandong,农业废水,3.74375
2019-11-01,Shandong,生活废水,5170.225438042672
2019-11-01,Shandong,工业废水,4392.619827772357
2019-11-01,Shandong,农业废水,3.74375
2019-12-01,Shandong,生活废水,5170.225438042672
2019-12-01,Shandong,工业废水,4639.26584649173
2019-12-01,Shandong,农业废水,3.74375
2019-01-01,Shanghai,生活废水,1959.184428793836
2019-01-01,Shanghai,工业废水,3901.948079501715
2019-01-01,Shanghai,农业废水,4.629166666666667
2019-02-01,Shanghai,生活废水,1959.184428793836
2019-02-01,Shanghai,工业废水,3753.693193926301
2019-02-01,Shanghai,农业废水,4.629166666666667
2019-03-01,Shanghai,生活废水,1959.184428793836
2019-03-01,Shanghai,工业废水,3981.124410719113
2019-03-01,Shanghai,农业废水,4.629166666666667
2019-04-01,Shanghai,生活废水,1959.184428793836
2019-04-01,Shanghai,工业废水,3601.524675754005
2019-04-01,Shanghai,农业废水,4.629166666666667
2019-05-01,Shanghai,生活废水,1959.184428793836
2019-05-01,Shanghai,工业废水,3486.0015155656697
2019-05-01,Shanghai,农业废水,4.629166666666667
2019-06-01,Shanghai,生活废水,1959.184428793836
2019-06-01,Shanghai,工业废水,3479.7343261378983
2019-06-01,Shanghai,农业废水,4.629166666666667
2019-07-01,Shanghai,生活废水,1959.184428793836
2019-07-01,Shanghai,工业废水,3476.145384283852
2019-07-01,Shanghai,农业废水,4.629166666666667
2019-08-01,Shanghai,生活废水,1959.184428793836
2019-08-01,Shanghai,工业废水,3469.4724008477347
2019-08-01,Shanghai,农业废水,4.629166666666667
2019-09-01,Shanghai,生活废水,1959.184428793836
2019-09-01,Shanghai,工业废水,3471.9027334546536
2019-09-01,Shanghai,农业废水,4.629166666666667
2019-10-01,Shanghai,生活废水,1959.184428793836
2019-10-01,Shanghai,工业废水,3491.4379379170045
2019-10-01,Shanghai,农业废水,4.629166666666667
2019-11-01,Shanghai,生活废水,1959.184428793836
2019-11-01,Shanghai,工业废水,3556.842421352125
2019-11-01,Shanghai,农业废水,4.629166666666667
2019-12-01,Shanghai,生活废水,1959.184428793836
2019-12-01,Shanghai,工业废水,3756.559459665357
2019-12-01,Shanghai,农业废水,4.629166666666667
2019-01-01,Shanxi,生活废水,2000.5215380391696
2019-01-01,Shanxi,工业废水,1531.452637430451
2019-01-01,Shanxi,农业废水,14.964583333333335
2019-02-01,Shanxi,生活废水,2000.5215380391696
2019-02-01,Shanxi,工业废水,1473.2649499214438
2019-02-01,Shanxi,农业废水,14.964583333333335
2019-03-01,Shanxi,生活废水,2000.5215380391696
2019-03-01,Shanxi,工业废水,1562.5280896902964
2019-03-01,Shanxi,农业废水,14.964583333333335
2019-04-01,Shanxi,生活废水,2000.5215380391696
2019-04-01,Shanxi,工业废水,1413.5412237875466
2019-04-01,Shanxi,农业废水,14.964583333333335
2019-05-01,Shanxi,生活废水,2000.5215380391696
2019-05-01,Shanxi,工业废水,1368.2002185383635
2019-05-01,Shanxi,农业废水,14.964583333333335
2019-06-01,Shanxi,生活废水,2000.5215380391696
2019-06-01,Shanxi,工业废水,1365.7404462444017
2019-06-01,Shanxi,农业废水,14.964583333333335
2019-07-01,Shanxi,生活废水,2000.5215380391696
2019-07-01,Shanxi,工业废水,1364.331843578252
2019-07-01,Shanxi,农业废水,14.964583333333335
2019-08-01,Shanxi,生活废水,2000.5215380391696
2019-08-01,Shanxi,工业废水,1361.7128035821902
2019-08-01,Shanxi,农业废水,14.964583333333335
2019-09-01,Shanxi,生活废水,2000.5215380391696
2019-09-01,Shanxi,工业废水,1362.6666705237446
2019-09-01,Shanxi,农业废水,14.964583333333335
2019-10-01,Shanxi,生活废水,2000.5215380391696
2019-10-01,Shanxi,工业废水,1370.3339279518425
2019-10-01,Shanxi,农业废水,14.964583333333335
2019-11-01,Shanxi,生活废水,2000.5215380391696
2019-11-01,Shanxi,工业废水,1396.0041487276355
2019-11-01,Shanxi,农业废水,14.964583333333335
2019-12-01,Shanxi,生活废水,2000.5215380391696
2019-12-01,Shanxi,工业废水,1474.389913692416
2019-12-01,Shanxi,农业废水,14.964583333333335
2019-01-01,Sichuan,生活废水,4314.460989469478
2019-01-01,Sichuan,工业废水,2942.8170300809093
2019-01-01,Sichuan,农业废水,1.04375
2019-02-01,Sichuan,生活废水,4314.460989469478
2019-02-01,Sichuan,工业废水,2831.004419258128
2019-02-01,Sichuan,农业废水,1.04375
2019-03-01,Sichuan,生活废水,4314.460989469478
2019-03-01,Sichuan,工业废水,3002.5311654662373
2019-03-01,Sichuan,农业废水,1.04375
2019-04-01,Sichuan,生活废水,4314.460989469478
2019-04-01,Sichuan,工业废水,2716.240179038716
2019-04-01,Sichuan,农业废水,1.04375
2019-05-01,Sichuan,生活废水,4314.460989469478
2019-05-01,Sichuan,工业废水,2629.113565294944
2019-05-01,Sichuan,农业废水,1.04375
2019-06-01,Sichuan,生活废水,4314.460989469478
2019-06-01,Sichuan,工业废水,2624.3869027656096
2019-06-01,Sichuan,农业废水,1.04375
2019-07-01,Sichuan,生活废水,4314.460989469478
2019-07-01,Sichuan,工业废水,2621.6801524468287
2019-07-01,Sichuan,农业废水,1.04375
2019-08-01,Sichuan,生活废水,4314.460989469478
2019-08-01,Sichuan,工业废水,2616.647443426323
2019-08-01,Sichuan,农业废水,1.04375
2019-09-01,Sichuan,生活废水,4314.460989469478
2019-09-01,Sichuan,工业废水,2618.480380215506
2019-09-01,Sichuan,农业废水,1.04375
2019-10-01,Sichuan,生活废水,4314.460989469478
2019-10-01,Sichuan,工业废水,2633.213670153403
2019-10-01,Sichuan,农业废水,1.04375
2019-11-01,Sichuan,生活废水,4314.460989469478
2019-11-01,Sichuan,工业废水,2682.54119163111
2019-11-01,Sichuan,农业废水,1.04375
2019-12-01,Sichuan,生活废水,4314.460989469478
2019-12-01,Sichuan,工业废水,2833.166133216841
2019-12-01,Sichuan,农业废水,1.04375
2019-01-01,Tianjin,生活废水,1244.5923324646633
2019-01-01,Tianjin,工业废水,1692.7505755868942
2019-01-01,Tianjin,农业废水,20.433333333333334
2019-02-01,Tianjin,生活废水,1244.5923324646633
2019-02-01,Tianjin,工业废水,1628.4343576931392
2019-02-01,Tianjin,农业废水,20.433333333333334
2019-03-01,Tianjin,生活废水,1244.5923324646633
2019-03-01,Tianjin,工业废水,1727.0990029647962
2019-03-01,Tianjin,农业废水,20.433333333333334
2019-04-01,Tianjin,生活废水,1244.5923324646633
2019-04-01,Tianjin,工业废水,1562.420320224129
2019-04-01,Tianjin,农业废水,20.433333333333334
2019-05-01,Tianjin,生活废水,1244.5923324646633
2019-05-01,Tianjin,工业废水,1512.3038420142514
2019-05-01,Tianjin,农业废水,20.433333333333334
2019-06-01,Tianjin,生活废水,1244.5923324646633
2019-06-01,Tianjin,工业废水,1509.584997915094
2019-06-01,Tianjin,农业废水,20.433333333333334
2019-07-01,Tianjin,生活废水,1244.5923324646633
2019-07-01,Tianjin,工业废水,1508.0280362986389
2019-07-01,Tianjin,农业废水,20.433333333333334
2019-08-01,Tianjin,生活废水,1244.5923324646633
2019-08-01,Tianjin,工业废水,1505.1331498669845
2019-08-01,Tianjin,农业废水,20.433333333333334
2019-09-01,Tianjin,生活废水,1244.5923324646633
2019-09-01,Tianjin,工业废水,1506.1874814048235
2019-09-01,Tianjin,农业废水,20.433333333333334
2019-10-01,Tianjin,生活废水,1244.5923324646633
2019-10-01,Tianjin,工业废水,1514.66228115205
2019-10-01,Tianjin,农业废水,20.433333333333334
2019-11-01,Tianjin,生活废水,1244.5923324646633
2019-11-01,Tianjin,工业废水,1543.0361791960502
2019-11-01,Tianjin,农业废水,20.433333333333334
2019-12-01,Tianjin,生活废水,1244.5923324646633
2019-12-01,Tianjin,工业废水,1629.6778065757785
2019-12-01,Tianjin,农业废水,20.433333333333334
2019-01-01,Tibet,生活废水,89.21775571036454
2019-01-01,Tibet,工业废水,15.970629480103446
2019-01-01,Tibet,农业废水,1.2104166666666667
2019-02-01,Tibet,生活废水,89.21775571036454
2019-02-01,Tibet,工业废水,15.363823905580672
2019-02-01,Tibet,农业废水,1.2104166666666667
2019-03-01,Tibet,生活废水,89.21775571036454
2019-03-01,Tibet,工业废水,16.294697310762146
2019-03-01,Tibet,农业废水,1.2104166666666667
2019-04-01,Tibet,生活废水,89.21775571036454
2019-04-01,Tibet,工业废水,14.740999876979949
2019-04-01,Tibet,农业废水,1.2104166666666667
2019-05-01,Tibet,生活废水,89.21775571036454
2019-05-01,Tibet,工业废水,14.268164885291858
2019-05-01,Tibet,农业废水,1.2104166666666667
2019-06-01,Tibet,生活废水,89.21775571036454
2019-06-01,Tibet,工业废水,14.242513349650377
2019-06-01,Tibet,农业废水,1.2104166666666667
2019-07-01,Tibet,生活废水,89.21775571036454
2019-07-01,Tibet,工业废水,14.227823851120723
2019-07-01,Tibet,农业废水,1.2104166666666667
2019-08-01,Tibet,生活废水,89.21775571036454
2019-08-01,Tibet,工业废水,14.200511405179952
2019-08-01,Tibet,农业废水,1.2104166666666667
2019-09-01,Tibet,生活废水,89.21775571036454
2019-09-01,Tibet,工业废水,14.210458729128831
2019-09-01,Tibet,农业废水,1.2104166666666667
2019-10-01,Tibet,生活废水,89.21775571036454
2019-10-01,Tibet,工业废水,14.290416100659543
2019-10-01,Tibet,农业废水,1.2104166666666667
2019-11-01,Tibet,生活废水,89.21775571036454
2019-11-01,Tibet,工业废水,14.55811591367532
2019-11-01,Tibet,农业废水,1.2104166666666667
2019-12-01,Tibet,生活废水,89.21775571036454
2019-12-01,Tibet,工业废水,15.375555498922589
2019-12-01,Tibet,农业废水,1.2104166666666667
2019-01-01,Xinjiang,生活废水,1049.7493732661803
2019-01-01,Xinjiang,工业废水,1501.7957732793268
2019-01-01,Xinjiang,农业废水,53.150000000000006
2019-02-01,Xinjiang,生活废水,1049.7493732661803
2019-02-01,Xinjiang,工业废水,1444.7349011229758
2019-02-01,Xinjiang,农业废水,53.150000000000006
2019-03-01,Xinjiang,生活废水,1049.7493732661803
2019-03-01,Xinjiang,工业废水,1532.2694436468823
2019-03-01,Xinjiang,农业废水,53.150000000000006
2019-04-01,Xinjiang,生活废水,1049.7493732661803
2019-04-01,Xinjiang,工业废水,1386.1677360143833
2019-04-01,Xinjiang,农业废水,53.150000000000006
2019-05-01,Xinjiang,生活废水,1049.7493732661803
2019-05-01,Xinjiang,工业废水,1341.7047677349929
2019-05-01,Xinjiang,农业废水,53.150000000000006
2019-06-01,Xinjiang,生活废水,1049.7493732661803
2019-06-01,Xinjiang,工业废水,1339.2926293873782
2019-06-01,Xinjiang,农业废水,53.150000000000006
2019-07-01,Xinjiang,生活废水,1049.7493732661803
2019-07-01,Xinjiang,工业废水,1337.9113045729175
2019-07-01,Xinjiang,农业废水,53.150000000000006
2019-08-01,Xinjiang,生活废水,1049.7493732661803
2019-08-01,Xinjiang,工业废水,1335.342982771772
2019-08-01,Xinjiang,农业废水,53.150000000000006
2019-09-01,Xinjiang,生活废水,1049.7493732661803
2019-09-01,Xinjiang,工业废水,1336.2783779032209
2019-09-01,Xinjiang,农业废水,53.150000000000006
2019-10-01,Xinjiang,生活废水,1049.7493732661803
2019-10-01,Xinjiang,工业废水,1343.7971574702349
2019-10-01,Xinjiang,农业废水,53.150000000000006
2019-11-01,Xinjiang,生活废水,1049.7493732661803
2019-11-01,Xinjiang,工业废水,1368.9702696631896
2019-11-01,Xinjiang,农业废水,53.150000000000006
2019-12-01,Xinjiang,生活废水,1049.7493732661803
2019-12-01,Xinjiang,工业废水,1445.8380797620314
2019-12-01,Xinjiang,农业废水,53.150000000000006
2019-01-01,Yunnan,生活废水,2306.516463246877
2019-01-01,Yunnan,工业废水,1646.4467142180392
2019-01-01,Yunnan,农业废水,2.6979166666666665
2019-02-01,Yunnan,生活废水,2306.516463246877
2019-02-01,Yunnan,工业废水,1583.8898159074952
2019-02-01,Yunnan,农业废水,2.6979166666666665
2019-03-01,Yunnan,生活废水,2306.516463246877
2019-03-01,Yunnan,工业废水,1679.8555673654064
2019-03-01,Yunnan,农业废水,2.6979166666666665
2019-04-01,Yunnan,生活废水,2306.516463246877
2019-04-01,Yunnan,工业废水,1519.6815405415662
2019-04-01,Yunnan,农业废水,2.6979166666666665
2019-05-01,Yunnan,生活废水,2306.516463246877
2019-05-01,Yunnan,工业废水,1470.9359591978855
2019-05-01,Yunnan,农业废水,2.6979166666666665
2019-06-01,Yunnan,生活废水,2306.516463246877
2019-06-01,Yunnan,工业废水,1468.2914869418494
2019-06-01,Yunnan,农业废水,2.6979166666666665
2019-07-01,Yunnan,生活废水,2306.516463246877
2019-07-01,Yunnan,工业废水,1466.777114786526
2019-07-01,Yunnan,农业废水,2.6979166666666665
2019-08-01,Yunnan,生活废水,2306.516463246877
2019-08-01,Yunnan,工业废水,1463.9614156976163
2019-08-01,Yunnan,农业废水,2.6979166666666665
2019-09-01,Yunnan,生活废水,2306.516463246877
2019-09-01,Yunnan,工业废水,1464.9869068250198
2019-09-01,Yunnan,农业废水,2.6979166666666665
2019-10-01,Yunnan,生活废水,2306.516463246877
2019-10-01,Yunnan,工业废水,1473.2298850869763
2019-10-01,Yunnan,农业废水,2.6979166666666665
2019-11-01,Yunnan,生活废水,2306.516463246877
2019-11-01,Yunnan,工业废水,1500.8276374539512
2019-11-01,Yunnan,农业废水,2.6979166666666665
2019-12-01,Yunnan,生活废水,2306.516463246877
2019-12-01,Yunnan,工业废水,1585.099251223392
2019-12-01,Yunnan,农业废水,2.6979166666666665
2019-01-01,Zhejiang,生活废水,3350.029597442775
2019-01-01,Zhejiang,工业废水,5100.661848695777
2019-01-01,Zhejiang,农业废水,3.991666666666667
2019-02-01,Zhejiang,生活废水,3350.029597442775
2019-02-01,Zhejiang,工业废水,4906.861720316354
2019-02-01,Zhejiang,农业废水,3.991666666666667
2019-03-01,Zhejiang,生活废水,3350.029597442775
2019-03-01,Zhejiang,工业废水,5204.161865541683
2019-03-01,Zhejiang,农业废水,3.991666666666667
2019-04-01,Zhejiang,生活废水,3350.029597442775
2019-04-01,Zhejiang,工业废水,4707.9456559813525
2019-04-01,Zhejiang,农业废水,3.991666666666667
2019-05-01,Zhejiang,生活废水,3350.029597442775
2019-05-01,Zhejiang,工业废水,4556.932735304904
2019-05-01,Zhejiang,农业废水,3.991666666666667
2019-06-01,Zhejiang,生活废水,3350.029597442775
2019-06-01,Zhejiang,工业废水,4548.740208556351
2019-06-01,Zhejiang,农业废水,3.991666666666667
2019-07-01,Zhejiang,生活废水,3350.029597442775
2019-07-01,Zhejiang,工业废水,4544.048711278801
2019-07-01,Zhejiang,农业废水,3.991666666666667
2019-08-01,Zhejiang,生活废水,3350.029597442775
2019-08-01,Zhejiang,工业废水,4535.325726929423
2019-08-01,Zhejiang,农业废水,3.991666666666667
2019-09-01,Zhejiang,生活废水,3350.029597442775
2019-09-01,Zhejiang,工业废水,4538.502679711772
2019-09-01,Zhejiang,农业废水,3.991666666666667
2019-10-01,Zhejiang,生活废水,3350.029597442775
2019-10-01,Zhejiang,工业废水,4564.039275811305
2019-10-01,Zhejiang,农业废水,3.991666666666667
2019-11-01,Zhejiang,生活废水,3350.029597442775
2019-11-01,Zhejiang,工业废水,4649.53660857791
2019-11-01,Zhejiang,农业废水,3.991666666666667
2019-12-01,Zhejiang,生活废水,3350.029597442775
2019-12-01,Zhejiang,工业废水,4910.608528834959
2019-12-01,Zhejiang,农业废水,3.991666666666667
2020-01-01,Anhui,生活废水,2569.634308946436
2020-01-01,Anhui,工业废水,2360.9008662552465
2020-01-01,Anhui,农业废水,1407.2833333333335
2020-02-01,Anhui,生活废水,2569.634308946436
2020-02-01,Anhui,工业废水,2392.518027672671
2020-02-01,Anhui,农业废水,1407.2833333333335
2020-03-01,Anhui,生活废水,2569.634308946436
2020-03-01,Anhui,工业废水,2380.188773049371
2020-03-01,Anhui,农业废水,1407.2833333333335
2020-04-01,Anhui,生活废水,2569.634308946436
2020-04-01,Anhui,工业废水,2333.861363869564
2020-04-01,Anhui,农业废水,1407.2833333333335
2020-05-01,Anhui,生活废水,2569.634308946436
2020-05-01,Anhui,工业废水,2327.1466041667136
2020-05-01,Anhui,农业废水,1407.2833333333335
2020-06-01,Anhui,生活废水,2569.634308946436
2020-06-01,Anhui,工业废水,2332.344494224805
2020-06-01,Anhui,农业废水,1407.2833333333335
2020-07-01,Anhui,生活废水,2569.634308946436
2020-07-01,Anhui,工业废水,2328.45545488825
2020-07-01,Anhui,农业废水,1407.2833333333335
2020-08-01,Anhui,生活废水,2569.634308946436
2020-08-01,Anhui,工业废水,2328.148330057593
2020-08-01,Anhui,农业废水,1407.2833333333335
2020-09-01,Anhui,生活废水,2569.634308946436
2020-09-01,Anhui,工业废水,2335.141443796428
2020-09-01,Anhui,农业废水,1407.2833333333335
2020-10-01,Anhui,生活废水,2569.634308946436
2020-10-01,Anhui,工业废水,2358.494592679966
2020-10-01,Anhui,农业废水,1407.2833333333335
2020-11-01,Anhui,生活废水,2569.634308946436
2020-11-01,Anhui,工业废水,2375.610485608592
2020-11-01,Anhui,农业废水,1407.2833333333335
2020-12-01,Anhui,生活废水,2569.634308946436
2020-12-01,Anhui,工业废水,2457.643439449372
2020-12-01,Anhui,农业废水,1407.2833333333335
2020-01-01,Beijing,生活废水,2018.9303921640765
2020-01-01,Beijing,工业废水,1959.4245465993577
2020-01-01,Beijing,农业废水,23.7375
2020-02-01,Beijing,生活废水,2018.9303921640765
2020-02-01,Beijing,工业废水,1985.665141052339
2020-02-01,Beijing,农业废水,23.7375
2020-03-01,Beijing,生活废水,2018.9303921640765
2020-03-01,Beijing,工业废水,1975.4325029541176
2020-03-01,Beijing,农业废水,23.7375
2020-04-01,Beijing,生活废水,2018.9303921640765
2020-04-01,Beijing,工业废水,1936.9831703181185
2020-04-01,Beijing,农业废水,23.7375
2020-05-01,Beijing,生活废水,2018.9303921640765
2020-05-01,Beijing,工业废水,1931.410270085696
2020-05-01,Beijing,农业废水,23.7375
2020-06-01,Beijing,生活废水,2018.9303921640765
2020-06-01,Beijing,工业废水,1935.724247650753
2020-06-01,Beijing,农业废水,23.7375
2020-07-01,Beijing,生活废水,2018.9303921640765
2020-07-01,Beijing,工业废水,1932.4965478995036
2020-07-01,Beijing,农业废水,23.7375
2020-08-01,Beijing,生活废水,2018.9303921640765
2020-08-01,Beijing,工业废水,1932.2416503133056
2020-08-01,Beijing,农业废水,23.7375
2020-09-01,Beijing,生活废水,2018.9303921640765
2020-09-01,Beijing,工业废水,1938.045569873372
2020-09-01,Beijing,农业废水,23.7375
2020-10-01,Beijing,生活废水,2018.9303921640765
2020-10-01,Beijing,工业废水,1957.4274650714424
2020-10-01,Beijing,农业废水,23.7375
2020-11-01,Beijing,生活废水,2018.9303921640765
2020-11-01,Beijing,工业废水,1971.6327632356608
2020-11-01,Beijing,农业废水,23.7375
2020-12-01,Beijing,生活废水,2018.9303921640765
2020-12-01,Beijing,工业废水,2039.7158351185687
2020-12-01,Beijing,农业废水,23.7375
