中文,date,ep,ep_s_1,ep_s_2,ep_pu,ep_ps_1,ep_ps_2,1_1,1_2,2_1,2_2
贵州,2003-07-01,47656789.0865,0.0,0.0,4830904.350000001,0.0,0.0,530178.721580808,530178.721580808,530178.721580808,530178.721580808
贵州,2003-08-01,60831006.65147,0.0,0.0,6166356.993000001,0.0,0.0,676741.0469138384,676741.0469138384,676741.0469138384,676741.0469138384
贵州,2003-09-01,61947038.477280006,0.0,0.0,6279487.632,0.0,0.0,689156.8293866668,689156.8293866668,689156.8293866668,689156.8293866668
贵州,2003-10-01,75166828.14982001,0.0,0.0,7619559.858,0.0,0.0,836226.1414931314,836226.1414931314,836226.1414931314,836226.1414931314
贵州,2003-11-01,78889196.68091,0.0,0.0,7996891.329000001,0.0,0.0,877637.2526253535,877637.2526253535,877637.2526253535,877637.2526253535
贵州,2003-12-01,94197546.34719,0.0,0.0,9548678.061,0.0,0.0,1047941.6606887878,1047941.6606887878,1047941.6606887878,1047941.6606887878
贵州,2004-01-01,49874354.63895423,0.0,0.0,5055695.975267007,0.0,0.0,554848.9961032448,554848.9961032448,554848.9961032448,554848.9961032448
贵州,2004-02-01,45340322.36442577,0.0,0.0,4596087.246732994,0.0,0.0,504408.1778904926,504408.1778904926,504408.1778904926,504408.1778904926
贵州,2004-03-01,64575676.42669001,0.0,0.0,6545949.1110000005,0.0,0.0,718400.2579564648,718400.2579564648,718400.2579564648,718400.2579564648
贵州,2004-04-01,80012985.4612,0.0,0.0,8110808.28,0.0,0.0,890139.3307191919,890139.3307191919,890139.3307191919,890139.3307191919
贵州,2004-05-01,76631922.92723,0.0,0.0,7768074.537,0.0,0.0,852525.2269114142,852525.2269114142,852525.2269114142,852525.2269114142
贵州,2004-06-01,85312924.60966001,0.0,0.0,8648055.954,0.0,0.0,949100.8137743436,949100.8137743436,949100.8137743436,949100.8137743436
贵州,2004-07-01,76310978.93562001,0.0,0.0,7735540.878,0.0,0.0,848954.7455921214,848954.7455921214,848954.7455921214,848954.7455921214
贵州,2004-08-01,76214986.62393,0.0,0.0,7725810.267,0.0,0.0,847886.8372821213,847886.8372821213,847886.8372821213,847886.8372821213
贵州,2004-09-01,76289647.31080002,0.0,0.0,7733378.52,0.0,0.0,848717.4326343435,848717.4326343435,848717.4326343435,848717.4326343435
贵州,2004-10-01,82027854.38738,0.0,0.0,8315052.822000001,0.0,0.0,912554.6182765657,912554.6182765657,912554.6182765657,912554.6182765657
贵州,2004-11-01,108483917.26073,0.0,0.0,10996868.187,0.0,0.0,1206876.6206841415,1206876.6206841415,1206876.6206841415,1206876.6206841415
贵州,2004-12-01,112976163.52396,0.0,0.0,11452241.124000002,0.0,0.0,1256852.5722016161,1256852.5722016161,1256852.5722016161,1256852.5722016161
贵州,2005-01-01,65039225.4108186,0.0,0.0,6592938.445505948,0.0,0.0,723557.210669945,723557.210669945,723557.210669945,723557.210669945
贵州,2005-02-01,61942119.4267814,0.0,0.0,6278988.994494054,0.0,0.0,689102.1052654086,689102.1052654086,689102.1052654086,689102.1052654086
贵州,2005-03-01,79325525.37041001,0.0,0.0,8041121.379000001,0.0,0.0,882491.3813071718,882491.3813071718,882491.3813071718,882491.3813071718
贵州,2005-04-01,91806465.12873,0.0,0.0,9306297.387,0.0,0.0,1021341.0355124242,1021341.0355124242,1021341.0355124242,1021341.0355124242
贵州,2005-05-01,88074400.40454,0.0,0.0,8927983.026,0.0,0.0,979822.0548539393,979822.0548539393,979822.0548539393,979822.0548539393
贵州,2005-06-01,99026250.51099,0.0,0.0,10038157.281,0.0,0.0,1101660.6847675757,1101660.6847675757,1101660.6847675757,1101660.6847675757
贵州,2005-07-01,91791920.83908,0.0,0.0,9304823.052,0.0,0.0,1021179.2312230304,1021179.2312230304,1021179.2312230304,1021179.2312230304
贵州,2005-08-01,95042084.76620002,0.0,0.0,9634287.78,0.0,0.0,1057337.0964262628,1057337.0964262628,1057337.0964262628,1057337.0964262628
贵州,2005-09-01,81085384.41806,0.0,0.0,8219515.914000001,0.0,0.0,902069.7003238385,902069.7003238385,902069.7003238385,902069.7003238385
贵州,2005-10-01,106048233.55401002,0.0,0.0,10749966.219,0.0,0.0,1179779.7956869698,1179779.7956869698,1179779.7956869698,1179779.7956869698
贵州,2005-11-01,92055657.29140002,0.0,0.0,9331557.66,0.0,0.0,1024113.2823373738,1024113.2823373738,1024113.2823373738,1024113.2823373738
贵州,2005-12-01,112523351.30619,0.0,0.0,11406340.161,0.0,0.0,1251815.0653251514,1251815.0653251514,1251815.0653251514,1251815.0653251514
贵州,2006-01-01,66456645.56755988,0.0,0.0,6736620.412592538,0.0,0.0,739325.9189914387,739325.9189914387,739325.9189914387,739325.9189914387
贵州,2006-02-01,60415132.28801014,0.0,0.0,6124200.370407464,0.0,0.0,672114.4712971476,672114.4712971476,672114.4712971476,672114.4712971476
贵州,2006-03-01,88130638.32452,0.0,0.0,8933683.788,0.0,0.0,980447.6981062627,980447.6981062627,980447.6981062627,980447.6981062627
贵州,2006-04-01,93756557.27943853,0.0,0.0,9503975.59475041,0.0,0.0,1043035.6855978679,1043035.6855978679,1043035.6855978679,1043035.6855978679
贵州,2006-05-01,93942536.46866,0.0,0.0,9522828.054,0.0,0.0,1045104.6921480808,1045104.6921480808,1045104.6921480808,1045104.6921480808
贵州,2006-06-01,91362379.48475002,0.0,0.0,9261281.025,0.0,0.0,1016400.6112095962,1016400.6112095962,1016400.6112095962,1016400.6112095962
贵州,2006-07-01,93747642.98735002,0.0,0.0,9503071.965,0.0,0.0,1042936.5146702023,1042936.5146702023,1042936.5146702023,1042936.5146702023
贵州,2006-08-01,107970988.64574,0.0,0.0,10944873.306,0.0,0.0,1201170.3227448484,1201170.3227448484,1201170.3227448484,1201170.3227448484
贵州,2006-09-01,97430257.12673,0.0,0.0,9876373.587,0.0,0.0,1083905.3607447473,1083905.3607447473,1083905.3607447473,1083905.3607447473
贵州,2006-10-01,107316495.61149,0.0,0.0,10878528.231,0.0,0.0,1193889.1297221212,1193889.1297221212,1193889.1297221212,1193889.1297221212
贵州,2006-11-01,116184633.82075,0.0,0.0,11777479.425000004,0.0,0.0,1292546.5984419193,1292546.5984419193,1292546.5984419193,1292546.5984419193
贵州,2006-12-01,124702739.45910002,0.0,0.0,12640948.29,0.0,0.0,1387309.9772636367,1387309.9772636367,1387309.9772636367,1387309.9772636367
贵州,2007-01-01,69000049.34722002,0.0,0.0,6994441.81891232,0.0,0.0,767621.1228902256,767621.1228902256,767621.1228902256,767621.1228902256
贵州,2007-02-01,60000042.89380001,0.0,0.0,6082123.319087683,0.0,0.0,667496.628413007,667496.628413007,667496.628413007,667496.628413007
贵州,2007-03-01,64283821.01438,0.0,0.0,6516364.122,0.0,0.0,715153.3852159596,715153.3852159596,715153.3852159596,715153.3852159596
贵州,2007-04-01,88232448.35207,0.0,0.0,8944004.133000001,0.0,0.0,981580.3281320203,981580.3281320203,981580.3281320203,981580.3281320203
贵州,2007-05-01,94762834.40492,0.0,0.0,9605980.548,0.0,0.0,1054230.454069899,1054230.454069899,1054230.454069899,1054230.454069899
贵州,2007-06-01,98202074.09749,0.0,0.0,9954611.631,0.0,0.0,1092491.7750352526,1092491.7750352526,1092491.7750352526,1092491.7750352526
贵州,2007-07-01,101440602.59289,0.0,0.0,10282896.891,0.0,0.0,1128520.1968069696,1128520.1968069696,1128520.1968069696,1128520.1968069696
贵州,2007-08-01,98427995.39672002,0.0,0.0,9977512.968,0.0,0.0,1095005.1349971718,1095005.1349971718,1095005.1349971718,1095005.1349971718
贵州,2007-09-01,104898265.05235,0.0,0.0,10633395.465,0.0,0.0,1166986.4698722223,1166986.4698722223,1166986.4698722223,1166986.4698722223
贵州,2007-10-01,104585078.01522,0.0,0.0,10601648.118,0.0,0.0,1163502.2841739394,1163502.2841739394,1163502.2841739394,1163502.2841739394
贵州,2007-11-01,100296451.80709004,0.0,0.0,10166915.871000003,0.0,0.0,1115791.5927079804,1115791.5927079804,1115791.5927079804,1115791.5927079804
贵州,2007-12-01,103831683.81135,0.0,0.0,10525277.565,0.0,0.0,1155120.8219833334,1155120.8219833334,1155120.8219833334,1155120.8219833334
贵州,2008-01-01,59900634.917975016,0.0,0.0,6072046.466827116,0.0,0.0,666390.7210586075,666390.7210586075,666390.7210586075,666390.7210586075
贵州,2008-02-01,54691883.995754994,0.0,0.0,5544042.420172886,0.0,0.0,608443.7011709887,608443.7011709887,608443.7011709887,608443.7011709887
贵州,2008-03-01,85940268.30323,0.0,0.0,8711648.937,0.0,0.0,956079.9721235355,956079.9721235355,956079.9721235355,956079.9721235355
贵州,2008-04-01,96079577.42790002,0.0,0.0,9739457.01,0.0,0.0,1068879.135736364,1068879.135736364,1068879.135736364,1068879.135736364
贵州,2008-05-01,104598652.68556002,0.0,0.0,10603024.164,0.0,0.0,1163653.3015107072,1163653.3015107072,1163653.3015107072,1163653.3015107072
贵州,2008-06-01,104615136.21383,0.0,0.0,10604695.077,0.0,0.0,1163836.6797053535,1163836.6797053535,1163836.6797053535,1163836.6797053535
贵州,2008-07-01,101987467.88373,0.0,0.0,10338331.887,0.0,0.0,1134604.0380881818,1134604.0380881818,1134604.0380881818,1134604.0380881818
贵州,2008-08-01,97874342.77071,0.0,0.0,9921389.949,0.0,0.0,1088845.7850475758,1088845.7850475758,1088845.7850475758,1088845.7850475758
贵州,2008-09-01,107621925.69414002,0.0,0.0,10909489.266,0.0,0.0,1197287.019799394,1197287.019799394,1197287.019799394,1197287.019799394
贵州,2008-10-01,117892133.42566,0.0,0.0,11950566.353999998,0.0,0.0,1311542.4220167678,1311542.4220167678,1311542.4220167678,1311542.4220167678
贵州,2008-11-01,108278357.96701,0.0,0.0,10976030.919,0.0,0.0,1204589.7867273737,1204589.7867273737,1204589.7867273737,1204589.7867273737
贵州,2008-12-01,108235694.71737002,0.0,0.0,10971706.203,0.0,0.0,1204115.1608118182,1204115.1608118182,1204115.1608118182,1204115.1608118182
贵州,2009-01-01,64307145.29490776,0.0,0.0,6518728.472818049,0.0,0.0,715412.8663406648,715412.8663406648,715412.8663406648,715412.8663406648
贵州,2009-02-01,58461041.13254589,0.0,0.0,5926116.788945553,0.0,0.0,650375.3325403177,650375.3325403177,650375.3325403177,650375.3325403177
贵州,2009-03-01,103952886.2251,0.0,0.0,10537563.69,0.0,0.0,1156469.1910616162,1156469.1910616162,1156469.1910616162,1156469.1910616162
贵州,2009-04-01,110667499.94685002,0.0,0.0,11218215.015,0.0,0.0,1231168.837998485,1231168.837998485,1231168.837998485,1231168.837998485
贵州,2009-05-01,114884374.32604,0.0,0.0,11645673.876000002,0.0,0.0,1278081.294970101,1278081.294970101,1278081.294970101,1278081.294970101
贵州,2009-06-01,117059977.53004836,0.0,0.0,11866211.8346745,0.0,0.0,1302284.7410578066,1302284.7410578066,1302284.7410578066,1302284.7410578066
贵州,2009-07-01,107420766.82373458,0.0,0.0,10889098.0629687,0.0,0.0,1195049.1402697302,1195049.1402697302,1195049.1402697302,1195049.1402697302
贵州,2009-08-01,113917663.87397,0.0,0.0,11547679.743,0.0,0.0,1267326.7032017172,1267326.7032017172,1267326.7032017172,1267326.7032017172
贵州,2009-09-01,118888902.07634003,0.0,0.0,12051607.446000004,0.0,0.0,1322631.409316566,1322631.409316566,1322631.409316566,1322631.409316566
贵州,2009-10-01,133041465.5251,0.0,0.0,13486233.69,0.0,0.0,1480077.7698494948,1480077.7698494948,1480077.7698494948,1480077.7698494948
贵州,2009-11-01,142392474.15074,0.0,0.0,14434132.806000002,0.0,0.0,1584107.1409771717,1584107.1409771717,1584107.1409771717,1584107.1409771717
贵州,2009-12-01,152675286.93329,0.0,0.0,15476487.651,0.0,0.0,1698502.7735786869,1698502.7735786869,1698502.7735786869,1698502.7735786869
贵州,2010-01-01,104435715.46496272,0.0,0.0,10586507.437992051,0.0,0.0,1161840.6353833815,1161840.6353833815,1161840.6353833815,1161840.6353833815
贵州,2010-02-01,79570068.785491,0.0,0.0,8065910.414734959,0.0,0.0,885211.9111133936,885211.9111133936,885211.9111133936,885211.9111133936
贵州,2010-03-01,114894926.71463886,0.0,0.0,11646743.55738144,0.0,0.0,1278198.6896163665,1278198.6896163665,1278198.6896163665,1278198.6896163665
贵州,2010-04-01,118562849.30547675,0.0,0.0,12018555.91694642,0.0,0.0,1319004.0931557897,1319004.0931557897,1319004.0931557897,1319004.0931557897
贵州,2010-05-01,121351270.02167232,0.0,0.0,12301214.359231511,0.0,0.0,1350025.0947566044,1350025.0947566044,1350025.0947566044,1350025.0947566044
贵州,2010-06-01,129896430.28098132,0.0,0.0,13167425.714621313,0.0,0.0,1445089.4545010368,1445089.4545010368,1445089.4545010368,1445089.4545010368
贵州,2010-07-01,97624708.08529855,0.0,0.0,9896084.81806732,0.0,0.0,1086068.6151855139,1086068.6151855139,1086068.6151855139,1086068.6151855139
贵州,2010-08-01,100373151.44355585,0.0,0.0,10174690.809566963,0.0,0.0,1116644.8712436648,1116644.8712436648,1116644.8712436648,1116644.8712436648
贵州,2010-09-01,114255288.98762628,0.0,0.0,11581904.344814254,0.0,0.0,1271082.7609337429,1271082.7609337429,1271082.7609337429,1271082.7609337429
贵州,2010-10-01,115234734.2571143,0.0,0.0,11681189.389057765,0.0,0.0,1281979.026729011,1281979.026729011,1281979.026729011,1281979.026729011
贵州,2010-11-01,131895298.17789572,0.0,0.0,13370048.25389378,0.0,0.0,1467326.7316342376,1467326.7316342376,1467326.7316342376,1467326.7316342376
贵州,2010-12-01,135613192.46615648,0.0,0.0,13746926.176940572,0.0,0.0,1508688.0671019903,1508688.0671019903,1508688.0671019903,1508688.0671019903
贵州,2011-01-01,110355514.00898026,0.0,0.0,11186589.421809947,0.0,0.0,1227698.0144524262,1227698.0144524262,1227698.0144524262,1227698.0144524262
贵州,2011-02-01,84080391.47774805,0.0,0.0,8523115.734933516,0.0,0.0,935388.9617442582,935388.9617442582,935388.9617442582,935388.9617442582
贵州,2011-03-01,121407591.62866916,0.0,0.0,12306923.604471393,0.0,0.0,1350651.6690216218,1350651.6690216218,1350651.6690216218,1350651.6690216218
贵州,2011-04-01,125283425.49503328,0.0,0.0,12699811.649255754,0.0,0.0,1393770.0721645358,1393770.0721645358,1393770.0721645358,1393770.0721645358
贵州,2011-05-01,128229904.10188776,0.0,0.0,12998492.206462393,0.0,0.0,1426549.4576601025,1426549.4576601025,1426549.4576601025,1426549.4576601025
贵州,2011-06-01,137259435.31644168,0.0,0.0,13913803.59145048,0.0,0.0,1527002.413211032,1527002.413211032,1527002.413211032,1527002.413211032
贵州,2011-07-01,103158433.80557068,0.0,0.0,10457031.121127052,0.0,0.0,1147630.9588555326,1147630.9588555326,1147630.9588555326,1147630.9588555326
贵州,2011-08-01,106062668.99153832,0.0,0.0,10751429.51980743,0.0,0.0,1179940.3890034924,1179940.3890034924,1179940.3890034924,1179940.3890034924
贵州,2011-09-01,120731696.89448038,0.0,0.0,12238409.068051234,0.0,0.0,1343132.3834599152,1343132.3834599152,1343132.3834599152,1343132.3834599152
贵州,2011-10-01,121766660.706207,0.0,0.0,12343321.951944606,0.0,0.0,1354646.289476279,1354646.289476279,1354646.289476279,1354646.289476279
贵州,2011-11-01,139371606.3607818,0.0,0.0,14127911.517763482,0.0,0.0,1550500.1805913665,1550500.1805913665,1550500.1805913665,1550500.1805913665
贵州,2011-12-01,143300244.50325438,0.0,0.0,14526152.260705672,0.0,0.0,1594206.0279187886,1594206.0279187886,1594206.0279187886,1594206.0279187886
贵州,2012-01-01,117897559.9413022,0.0,0.0,11951116.432562232,0.0,0.0,1311602.7916551963,1311602.7916551963,1311602.7916551963,1311602.7916551963
贵州,2012-02-01,89826712.17796414,0.0,0.0,9105612.504004192,0.0,0.0,999316.410928973,999316.410928973,999316.410928973,999316.410928973
贵州,2012-03-01,129704971.60844529,0.0,0.0,13148017.807548076,0.0,0.0,1442959.489050438,1442959.489050438,1442959.489050438,1442959.489050438
贵州,2012-04-01,133845692.2573927,0.0,0.0,13567757.067757728,0.0,0.0,1489024.740658085,1489024.740658085,1489024.740658085,1489024.740658085
贵州,2012-05-01,136993542.55999848,0.0,0.0,13886850.401813565,0.0,0.0,1524044.3733516368,1524044.3733516368,1524044.3733516368,1524044.3733516368
贵州,2012-06-01,146640180.584113,0.0,0.0,14864717.07069436,0.0,0.0,1631362.6025738118,1631362.6025738118,1631362.6025738118,1631362.6025738118
贵州,2012-07-01,110208608.44391906,0.0,0.0,11171697.803073209,0.0,0.0,1226063.6994645684,1226063.6994645684,1226063.6994645684,1226063.6994645684
贵州,2012-08-01,113311328.2762366,0.0,0.0,11486216.322303874,0.0,0.0,1260581.2585711158,1260581.2585711158,1260581.2585711158,1260581.2585711158
贵州,2012-09-01,128982884.0838332,0.0,0.0,13074820.770345306,0.0,0.0,1434926.311658369,1434926.311658369,1434926.311658369,1434926.311658369
贵州,2012-10-01,130088580.60589547,0.0,0.0,13186903.733562052,0.0,0.0,1447227.1145399748,1447227.1145399748,1447227.1145399748,1447227.1145399748
贵州,2012-11-01,148896704.0985258,0.0,0.0,15093457.811953023,0.0,0.0,1656466.2819240286,1656466.2819240286,1656466.2819240286,1656466.2819240286
贵州,2012-12-01,153093837.83533353,0.0,0.0,15518915.590694144,0.0,0.0,1703159.125515431,1703159.125515431,1703159.125515431,1703159.125515431
贵州,2013-01-01,117101914.23926511,0.0,0.0,11870462.902252978,0.0,0.0,1302751.2842577584,1302751.2842577584,1302751.2842577584,1302751.2842577584
贵州,2013-02-01,89220505.92986111,0.0,0.0,9044162.195305413,0.0,0.0,992572.4053047124,992572.4053047124,992572.4053047124,992572.4053047124
贵州,2013-03-01,128829642.1847958,0.0,0.0,13059286.84599051,0.0,0.0,1433221.5053614778,1433221.5053614778,1433221.5053614778,1433221.5053614778
贵州,2013-04-01,132942418.68808565,0.0,0.0,13476193.445892954,0.0,0.0,1478975.880141198,1478975.880141198,1478975.880141198,1478975.880141198
贵州,2013-05-01,136069025.3486248,0.0,0.0,13793133.340641685,0.0,0.0,1513759.1786794593,1513759.1786794593,1513759.1786794593,1513759.1786794593
贵州,2013-06-01,145650561.8889867,0.0,0.0,14764400.76003294,0.0,0.0,1620353.1580709056,1620353.1580709056,1620353.1580709056,1620353.1580709056
贵州,2013-07-01,109464852.54532756,0.0,0.0,11096304.272062918,0.0,0.0,1217789.462801924,1217789.462801924,1217789.462801924,1217789.462801924
贵州,2013-08-01,112546633.30392346,0.0,0.0,11408700.225668292,0.0,0.0,1252074.0760564823,1252074.0760564823,1252074.0760564823,1252074.0760564823
贵州,2013-09-01,128112427.7537044,0.0,0.0,12986583.787696898,0.0,0.0,1425242.5408222354,1425242.5408222354,1425242.5408222354,1425242.5408222354
贵州,2013-10-01,129210662.35131311,0.0,0.0,13097910.345708992,0.0,0.0,1437460.3302729507,1437460.3302729507,1437460.3302729507,1437460.3302729507
贵州,2013-11-01,147891856.98614737,0.0,0.0,14991597.817200486,0.0,0.0,1645287.422256039,1645287.422256039,1645287.422256039,1645287.422256039
贵州,2013-12-01,152060665.86686623,0.0,0.0,15414184.343532115,0.0,0.0,1691665.1536403873,1691665.1536403873,1691665.1536403873,1691665.1536403873
贵州,2014-01-01,116306268.53722806,0.0,0.0,11789809.371943727,0.0,0.0,1293899.7768603212,1293899.7768603212,1293899.7768603212,1293899.7768603212
贵州,2014-02-01,88614299.68175809,0.0,0.0,8982711.886606632,0.0,0.0,985828.3996804517,985828.3996804517,985828.3996804517,985828.3996804517
贵州,2014-03-01,127954312.7611463,0.0,0.0,12970555.884432944,0.0,0.0,1423483.5216725178,1423483.5216725178,1423483.5216725178,1423483.5216725178
贵州,2014-04-01,132039145.1187786,0.0,0.0,13384629.824028185,0.0,0.0,1468927.019624311,1468927.019624311,1468927.019624311,1468927.019624311
贵州,2014-05-01,135144508.1372511,0.0,0.0,13699416.2794698,0.0,0.0,1503473.9840072817,1503473.9840072817,1503473.9840072817,1503473.9840072817
贵州,2014-06-01,144660943.19386038,0.0,0.0,14664084.44937152,0.0,0.0,1609343.713567999,1609343.713567999,1609343.713567999,1609343.713567999
贵州,2014-07-01,108721096.64673604,0.0,0.0,11020910.741052628,0.0,0.0,1209515.2261392795,1209515.2261392795,1209515.2261392795,1209515.2261392795
贵州,2014-08-01,111781938.33161037,0.0,0.0,11331184.129032712,0.0,0.0,1243566.8935418492,1243566.8935418492,1243566.8935418492,1243566.8935418492
贵州,2014-09-01,127241971.42357558,0.0,0.0,12898346.80504849,0.0,0.0,1415558.7699861017,1415558.7699861017,1415558.7699861017,1415558.7699861017
贵州,2014-10-01,128332744.09673078,0.0,0.0,13008916.957855936,0.0,0.0,1427693.5460059263,1427693.5460059263,1427693.5460059263,1427693.5460059263
贵州,2014-11-01,146887009.873769,0.0,0.0,14889737.822447946,0.0,0.0,1634108.5625880498,1634108.5625880498,1634108.5625880498,1634108.5625880498
贵州,2014-12-01,151027493.89839897,0.0,0.0,15309453.096370095,0.0,0.0,1680171.181765344,1680171.181765344,1680171.181765344,1680171.181765344
贵州,2015-01-01,126090343.40556072,0.0,0.0,12781607.828116745,0.0,0.0,1402746.982158358,1402746.982158358,1402746.982158358,1402746.982158358
贵州,2015-02-01,96068832.90163928,0.0,0.0,9738367.851883251,0.0,0.0,1068759.6035709346,1068759.6035709346,1068759.6035709346,1068759.6035709346
贵州,2015-03-01,132546959.677,0.0,0.0,13436106.3,0.0,0.0,1474576.424010101,1474576.424010101,1474576.424010101,1474576.424010101
贵州,2015-04-01,132082512.02751,0.0,0.0,13389025.869,0.0,0.0,1469409.4737021213,1469409.4737021213,1469409.4737021213,1469409.4737021213
贵州,2015-05-01,145442828.62664834,0.0,0.0,14743343.119770002,0.0,0.0,1618042.1388527104,1618042.1388527104,1618042.1388527104,1618042.1388527104
贵州,2015-06-01,160388996.39206403,0.0,0.0,16258415.961600002,0.0,0.0,1784317.296501657,1784317.296501657,1784317.296501657,1784317.296501657
贵州,2015-07-01,134597394.2394708,0.0,0.0,13643956.08252,0.0,0.0,1497387.3769898063,1497387.3769898063,1497387.3769898063,1497387.3769898063
贵州,2015-08-01,133744488.0058155,0.0,0.0,13557498.12945,0.0,0.0,1487898.8498511666,1487898.8498511666,1487898.8498511666,1487898.8498511666
贵州,2015-09-01,132929261.1785468,0.0,0.0,13474859.68692,0.0,0.0,1478829.5036915839,1478829.5036915839,1478829.5036915839,1478829.5036915839
贵州,2015-10-01,138561411.294999,0.0,0.0,14045783.138100002,0.0,0.0,1541486.8124555454,1541486.8124555454,1541486.8124555454,1541486.8124555454
贵州,2015-11-01,154552489.3098362,0.0,0.0,15666777.12078,0.0,0.0,1719386.5296021837,1719386.5296021837,1719386.5296021837,1719386.5296021837
贵州,2015-12-01,138942306.84854633,0.0,0.0,14084394.00597,0.0,0.0,1545724.2510557205,1545724.2510557205,1545724.2510557205,1545724.2510557205
贵州,2016-01-01,112449302.9092588,0.0,0.0,11398833.975004207,0.0,0.0,1250991.2816592222,1250991.2816592222,1250991.2816592222,1250991.2816592222
贵州,2016-02-01,101204372.81062122,0.0,0.0,10258950.596995795,0.0,0.0,1125892.1556324952,1125892.1556324952,1125892.1556324952,1125892.1556324952
贵州,2016-03-01,131421231.65809004,0.0,0.0,13321992.771000003,0.0,0.0,1462052.7720110107,1462052.7720110107,1462052.7720110107,1462052.7720110107
贵州,2016-04-01,131538555.5946,0.0,0.0,13333885.74,0.0,0.0,1463357.993278788,1463357.993278788,1463357.993278788,1463357.993278788
贵州,2016-05-01,137278701.9098,0.0,0.0,13915756.62,0.0,0.0,1527216.7528262625,1527216.7528262625,1527216.7528262625,1527216.7528262625
贵州,2016-06-01,155216659.1448,0.0,0.0,15734103.12,0.0,0.0,1726775.3764121213,1726775.3764121213,1726775.3764121213,1726775.3764121213
贵州,2016-07-01,138616776.55760002,0.0,0.0,14051395.44,0.0,0.0,1542102.7474505052,1542102.7474505052,1542102.7474505052,1542102.7474505052
贵州,2016-08-01,136396348.3377,0.0,0.0,13826313.63,0.0,0.0,1517400.6259363636,1517400.6259363636,1517400.6259363636,1517400.6259363636
贵州,2016-09-01,134292274.435,0.0,0.0,13613026.5,0.0,0.0,1493992.9387373738,1493992.9387373738,1493992.9387373738,1493992.9387373738
贵州,2016-10-01,138054397.3578,0.0,0.0,13994387.82,0.0,0.0,1535846.3149272727,1535846.3149272727,1535846.3149272727,1535846.3149272727
贵州,2016-11-01,155740253.5722,0.0,0.0,15787179.180000002,0.0,0.0,1732600.330830303,1732600.330830303,1732600.330830303,1732600.330830303
贵州,2016-12-01,139256725.30220002,0.0,0.0,14116266.180000002,0.0,0.0,1549222.1361838386,1549222.1361838386,1549222.1361838386,1549222.1361838386
贵州,2017-01-01,114613850.53855,0.0,0.0,11618251.245000005,0.0,0.0,1275071.7351873738,1275071.7351873738,1275071.7351873738,1275071.7351873738
贵州,2017-02-01,114613850.53855,0.0,0.0,11618251.245000005,0.0,0.0,1275071.7351873738,1275071.7351873738,1275071.7351873738,1275071.7351873738
贵州,2017-03-01,137967131.61990002,0.0,0.0,13985541.81,0.0,0.0,1534875.4891909093,1534875.4891909093,1534875.4891909093,1534875.4891909093
贵州,2017-04-01,143329126.40420002,0.0,0.0,14529079.98,0.0,0.0,1594527.3372141414,1594527.3372141414,1594527.3372141414,1594527.3372141414
贵州,2017-05-01,153151370.0145,0.0,0.0,15524747.55,0.0,0.0,1703799.1673181818,1703799.1673181818,1703799.1673181818,1703799.1673181818
贵州,2017-06-01,163429334.7005,0.0,0.0,16566610.95,0.0,0.0,1818140.8651565656,1818140.8651565656,1818140.8651565656,1818140.8651565656
贵州,2017-07-01,147847552.38880002,0.0,0.0,14987106.72,0.0,0.0,1644794.5364525255,1644794.5364525255,1644794.5364525255,1644794.5364525255
贵州,2017-08-01,138888269.9644,0.0,0.0,14078916.36,0.0,0.0,1545123.0941858587,1545123.0941858587,1545123.0941858587,1545123.0941858587
贵州,2017-09-01,139828800.6951,0.0,0.0,14174256.69,0.0,0.0,1555586.4382333334,1555586.4382333334,1555586.4382333334,1555586.4382333334
贵州,2017-10-01,132537263.48390004,0.0,0.0,13435123.41,0.0,0.0,1474468.5544838388,1474468.5544838388,1474468.5544838388,1474468.5544838388
贵州,2017-11-01,149476512.8296,0.0,0.0,15152232.24,0.0,0.0,1662916.6168646466,1662916.6168646466,1662916.6168646466,1662916.6168646466
贵州,2017-12-01,133681414.2697,0.0,0.0,13551104.430000002,0.0,0.0,1487197.1585828282,1487197.1585828282,1487197.1585828282,1487197.1585828282
贵州,2018-01-01,104968003.03748415,0.0,0.0,10640464.710373065,0.0,0.0,1167762.3004834063,1167762.3004834063,1167762.3004834063,1167762.3004834063
贵州,2018-02-01,81111638.74461588,0.0,0.0,8222177.279626939,0.0,0.0,902361.7780226547,902361.7780226547,902361.7780226547,902361.7780226547
贵州,2018-03-01,116470671.5172,0.0,0.0,11806474.680000002,0.0,0.0,1295728.7494666667,1295728.7494666667,1295728.7494666667,1295728.7494666667
贵州,2018-04-01,120620642.16400002,0.0,0.0,12227151.6,0.0,0.0,1341896.9067070708,1341896.9067070708,1341896.9067070708,1341896.9067070708
贵州,2018-05-01,121968413.0049,0.0,0.0,12363773.31,0.0,0.0,1356890.7708575756,1356890.7708575756,1356890.7708575756,1356890.7708575756
贵州,2018-06-01,134883742.21410003,0.0,0.0,13672982.79,0.0,0.0,1500572.979839394,1500572.979839394,1500572.979839394,1500572.979839394
贵州,2018-07-01,120484895.46060002,0.0,0.0,12213391.140000002,0.0,0.0,1340386.7333393942,1340386.7333393942,1340386.7333393942,1340386.7333393942
贵州,2018-08-01,115743457.0347,0.0,0.0,11732757.930000002,0.0,0.0,1287638.5349969699,1287638.5349969699,1287638.5349969699,1287638.5349969699
